random_state,beta_E,beta_P,beta_EP,p_value_E,p_value_P,p_value_EP,alpha,var_intercept,var_residual
9,0.003,0.003,0.003,0.008331650005838598,0.00021764981600494508,0.2396746352289011,0.05,0.001828,0.009419212941440758
11,0.003,0.003,0.003,0.005476433850286941,0.0015042608366818064,0.053116413418859,0.05,0.001828,0.009419212941440758
12,0.003,0.003,0.003,0.053667054407797295,8.312428621185131e-07,0.2310529723942949,0.05,0.001828,0.009419212941440758
13,0.003,0.003,0.003,0.45790282199801347,5.115570123737581e-05,0.06823269545262428,0.05,0.001828,0.009419212941440758
14,0.003,0.003,0.003,0.1569890791672882,0.03644114511711721,0.00225997579344069,0.05,0.001828,0.009419212941440758
15,0.003,0.003,0.003,0.45500851888223715,2.6729721804937256e-05,0.022123438355744127,0.05,0.001828,0.009419212941440758
17,0.003,0.003,0.003,0.510513290039459,0.007390207055643919,0.004081203177615729,0.05,0.001828,0.009419212941440758
16,0.003,0.003,0.003,0.5424766096930986,0.004833169025749655,0.0007307454694487338,0.05,0.001828,0.009419212941440758
18,0.003,0.003,0.003,0.07014052558566217,0.00757465287362602,0.01004259433858882,0.05,0.001828,0.009419212941440758
19,0.003,0.003,0.003,0.4722355692556408,0.0023979658138891663,0.012833590876202814,0.05,0.001828,0.009419212941440758
20,0.003,0.003,0.003,0.1552558021445736,0.012407705900356458,0.00219580123915769,0.05,0.001828,0.009419212941440758
21,0.003,0.003,0.003,0.0335243699620414,0.5706103350602509,4.0673566344588565e-05,0.05,0.001828,0.009419212941440758
22,0.003,0.003,0.003,0.33336423538869675,0.01892147950344244,0.006317867519017365,0.05,0.001828,0.009419212941440758
23,0.003,0.003,0.003,0.00012773855321549665,0.32576806641416933,0.0036014080501061705,0.05,0.001828,0.009419212941440758
24,0.003,0.003,0.003,0.0009595414734361692,0.11504903946063841,0.0008224492291776355,0.05,0.001828,0.009419212941440758
25,0.003,0.003,0.003,7.159879050959406e-05,0.030990989006199274,0.009351535990711663,0.05,0.001828,0.009419212941440758
26,0.003,0.003,0.003,0.04617020533210257,9.126411555571385e-05,0.08657173974706435,0.05,0.001828,0.009419212941440758
27,0.003,0.003,0.003,0.0457214914119932,0.0023906101332371384,0.29810874725819003,0.05,0.001828,0.009419212941440758
29,0.003,0.003,0.003,0.033085607545073704,0.0031954791442481492,0.055238775702567744,0.05,0.001828,0.009419212941440758
28,0.003,0.003,0.003,0.26721598732495466,0.00011071055981591689,0.39986440796719813,0.05,0.001828,0.009419212941440758
31,0.003,0.003,0.003,0.3999712542029811,0.0006253758165301709,0.38456444836639825,0.05,0.001828,0.009419212941440758
30,0.003,0.003,0.003,0.163043654139023,0.00014091563443935606,0.9539790852101072,0.05,0.001828,0.009419212941440758
98,0.002,0.002,0.002,0.7282655297074283,0.5601336990391119,3.1545422421715417e-06,0.05,0.001828,0.009419212941440758
32,0.003,0.003,0.003,0.6097543690767511,0.0029329065863226986,0.4882856406246886,0.05,0.001828,0.009419212941440758
33,0.003,0.003,0.003,0.46704764041565594,0.596780720334707,2.7203674156256227e-06,0.05,0.001828,0.009419212941440758
36,0.003,0.003,0.003,0.004980787175180357,0.003859748299441863,0.19145578917440031,0.05,0.001828,0.009419212941440758
35,0.003,0.003,0.003,0.5315057441320343,0.9886609175925715,6.974005099880867e-07,0.05,0.001828,0.009419212941440758
3,0.003,0.003,0.003,0.18569741573596765,0.816032647817457,3.0766638993293596e-06,0.05,0.001828,0.009419212941440758
38,0.003,0.003,0.003,0.014117774291629259,0.0007347238616040517,0.09304757248009318,0.05,0.001828,0.009419212941440758
37,0.003,0.003,0.003,0.0361917530606334,0.003302955321373745,0.03622341393152811,0.05,0.001828,0.009419212941440758
0,0.003,0.003,0.003,0.42702344077989696,0.8707140496217385,1.5080691052959522e-05,0.05,0.001828,0.009419212941440758
40,0.003,0.003,0.003,0.0033818009135651865,0.0008015577458548271,0.640566901983644,0.05,0.001828,0.009419212941440758
39,0.003,0.003,0.003,0.0042944048649038325,0.00010130202551831274,0.17758123776361923,0.05,0.001828,0.009419212941440758
41,0.003,0.003,0.003,0.009759388576743166,0.0028264497141824484,0.05787784698910292,0.05,0.001828,0.009419212941440758
42,0.003,0.003,0.003,0.2831147325661214,0.03350367317619001,0.00451206665522046,0.05,0.001828,0.009419212941440758
44,0.003,0.003,0.003,0.0005081393737466515,7.903300779077638e-06,0.424896481173037,0.05,0.001828,0.009419212941440758
43,0.003,0.003,0.003,0.033628496895396806,4.786043351719382e-05,0.139960900489504,0.05,0.001828,0.009419212941440758
45,0.003,0.003,0.003,0.48964296069415447,0.04708194531325782,0.0064190717868030725,0.05,0.001828,0.009419212941440758
46,0.003,0.003,0.003,0.20651759637405043,0.0023451148785287876,0.020272034465946828,0.05,0.001828,0.009419212941440758
47,0.003,0.003,0.003,0.01711020227484845,5.9927995580142426e-05,0.13889615268679553,0.05,0.001828,0.009419212941440758
49,0.003,0.003,0.003,0.31412482121832563,0.02290804828184307,0.002540453612132016,0.05,0.001828,0.009419212941440758
48,0.003,0.003,0.003,0.46806224836003296,0.0051623654239743985,0.039119353140262096,0.05,0.001828,0.009419212941440758
50,0.003,0.003,0.003,0.18014392142024038,0.05862761182815025,3.960632608748428e-05,0.05,0.001828,0.009419212941440758
53,0.003,0.003,0.003,0.2934125407703534,0.007564188928477339,0.0061498784523558786,0.05,0.001828,0.009419212941440758
51,0.003,0.003,0.003,0.15299729457571512,5.858326199116198e-05,0.011439229836745543,0.05,0.001828,0.009419212941440758
52,0.003,0.003,0.003,0.21878862227102458,0.0011763351368230287,0.033022068733638124,0.05,0.001828,0.009419212941440758
54,0.003,0.003,0.003,0.03181292418497307,0.0007252439795643485,0.002714747564286425,0.05,0.001828,0.009419212941440758
55,0.003,0.003,0.003,0.10418585371342626,0.08165862360519338,0.0014817605756260864,0.05,0.001828,0.009419212941440758
56,0.003,0.003,0.003,0.17980509159341518,0.05907612296069374,0.010469384339123507,0.05,0.001828,0.009419212941440758
58,0.003,0.003,0.003,0.04887074921704068,0.00021308119246169976,0.028276242833529208,0.05,0.001828,0.009419212941440758
57,0.003,0.003,0.003,9.001803629407792e-06,0.36057189458204464,0.019120465840667338,0.05,0.001828,0.009419212941440758
59,0.003,0.003,0.003,6.350478746445013e-05,0.7957954571093191,0.0008602936892821593,0.05,0.001828,0.009419212941440758
62,0.003,0.003,0.003,0.0004392831558928305,0.8037942439368925,3.887841264354303e-05,0.05,0.001828,0.009419212941440758
60,0.003,0.003,0.003,4.441166360161143e-06,0.03837236992494914,0.006091113128959593,0.05,0.001828,0.009419212941440758
61,0.003,0.003,0.003,0.6941479731419329,0.26962892074998857,0.005704606382228044,0.05,0.001828,0.009419212941440758
64,0.003,0.003,0.003,0.1069169290616888,0.18381670390534122,0.007240428129759564,0.05,0.001828,0.009419212941440758
63,0.003,0.003,0.003,0.18016802948310873,0.05218617570384549,0.021284849651341923,0.05,0.001828,0.009419212941440758
65,0.003,0.003,0.003,0.00011701680092704787,0.46348543685039645,0.0003191126089614989,0.05,0.001828,0.009419212941440758
66,0.003,0.003,0.003,0.13626697965520668,0.06841533310318797,0.028169753842832414,0.05,0.001828,0.009419212941440758
67,0.003,0.003,0.003,0.4545324010817713,6.60630475644438e-05,0.3410675450248474,0.05,0.001828,0.009419212941440758
68,0.003,0.003,0.003,0.7631529323235353,0.006604447660224644,0.06311270191669135,0.05,0.001828,0.009419212941440758
70,0.003,0.003,0.003,0.9955840611223158,0.002786264506548751,0.11379619638337372,0.05,0.001828,0.009419212941440758
69,0.003,0.003,0.003,0.5449245713986676,0.0008292337489764567,0.06622939232596226,0.05,0.001828,0.009419212941440758
71,0.003,0.003,0.003,0.008026681599250813,0.002131028414802237,0.0640176591257164,0.05,0.001828,0.009419212941440758
72,0.003,0.003,0.003,0.026031370825581632,0.0033942863747429253,0.06758701774564455,0.05,0.001828,0.009419212941440758
73,0.003,0.003,0.003,0.0454250534105714,0.0014864167008840955,0.24750265092439072,0.05,0.001828,0.009419212941440758
74,0.003,0.003,0.003,0.345848879346363,0.002979193603580322,0.041341011920255806,0.05,0.001828,0.009419212941440758
34,0.003,0.003,0.003,0.8778714183491512,0.8225834929914762,1.3805353201848835e-06,0.05,0.001828,0.009419212941440758
77,0.003,0.003,0.003,0.03588308763035352,0.03298483657811953,0.1022582512634031,0.05,0.001828,0.009419212941440758
75,0.003,0.003,0.003,0.030833371281419598,0.0007849863642707163,0.09304283052090107,0.05,0.001828,0.009419212941440758
76,0.003,0.003,0.003,0.06260134853375088,0.016505883615881314,0.030998617293640934,0.05,0.001828,0.009419212941440758
79,0.003,0.003,0.003,0.005332655257791235,3.5209101525426014e-05,0.08858802367259876,0.05,0.001828,0.009419212941440758
78,0.003,0.003,0.003,0.02536065874568801,0.0004829628829647463,0.16824655177787406,0.05,0.001828,0.009419212941440758
80,0.003,0.003,0.003,0.009924712828786458,5.9737481187922374e-05,0.23277642578414326,0.05,0.001828,0.009419212941440758
81,0.003,0.003,0.003,0.10200514734087265,9.694182747929451e-08,0.4886358599277788,0.05,0.001828,0.009419212941440758
82,0.003,0.003,0.003,0.04643512030927639,2.565642707051879e-06,0.6627279424085493,0.05,0.001828,0.009419212941440758
84,0.003,0.003,0.003,0.0004328500388168981,3.890697511767205e-05,0.41013770581177367,0.05,0.001828,0.009419212941440758
83,0.003,0.003,0.003,0.004566498553758843,0.0006776634915753772,0.2540666924223878,0.05,0.001828,0.009419212941440758
85,0.003,0.003,0.003,0.3513950809163091,0.03838722463649186,0.005521624617505794,0.05,0.001828,0.009419212941440758
86,0.003,0.003,0.003,0.07156825027574376,3.4318341454547957e-06,0.33054027195478186,0.05,0.001828,0.009419212941440758
87,0.003,0.003,0.003,0.39711356008062826,0.04242419866754201,0.009046386327924866,0.05,0.001828,0.009419212941440758
88,0.003,0.003,0.003,0.14119723625753883,0.016983068515829522,0.0436011662709271,0.05,0.001828,0.009419212941440758
90,0.003,0.003,0.003,0.3781382226247376,0.32310342345816156,0.0069957102476535735,0.05,0.001828,0.009419212941440758
89,0.003,0.003,0.003,0.34986931470171334,0.008269008360140866,0.017098222729890526,0.05,0.001828,0.009419212941440758
91,0.003,0.003,0.003,0.697390987867825,0.6861313111594072,0.0011914515790862337,0.05,0.001828,0.009419212941440758
92,0.003,0.003,0.003,0.9846744090938458,0.37232228814481005,0.000991645386324275,0.05,0.001828,0.009419212941440758
93,0.003,0.003,0.003,0.04655441900262106,0.05186616411264083,0.0007872757730253651,0.05,0.001828,0.009419212941440758
94,0.003,0.003,0.003,0.6684629778098189,0.0008555607805779236,0.024296466886582952,0.05,0.001828,0.009419212941440758
95,0.003,0.003,0.003,0.006560232946153675,0.0003753048939680575,0.017594724248513535,0.05,0.001828,0.009419212941440758
97,0.003,0.003,0.003,0.15986898962374818,0.0023459644993107155,0.013879723479203519,0.05,0.001828,0.009419212941440758
96,0.003,0.003,0.003,0.4704741839625137,0.01866658772347543,0.011427124945253707,0.05,0.001828,0.009419212941440758
98,0.003,0.003,0.003,0.25894797084012844,0.003993887159840444,0.003184427509615313,0.05,0.001828,0.009419212941440758
99,0.003,0.003,0.003,0.6760325387615569,0.10074842139381002,0.0006236322905821612,0.05,0.001828,0.009419212941440758
2,0.004,0.004,0.004,0.714394942955469,0.0008148489474903492,0.0005532909818834474,0.05,0.001828,0.009419212941440758
0,0.004,0.004,0.004,0.274318423598485,0.0001853899220422594,0.00016080206101692056,0.05,0.001828,0.009419212941440758
1,0.004,0.004,0.004,0.7981407132541862,0.0015649837243178256,4.0882998113912714e-05,0.05,0.001828,0.009419212941440758
3,0.004,0.004,0.004,1.1131700869819892e-05,0.013061566999088175,0.0009902498254070928,0.05,0.001828,0.009419212941440758
4,0.004,0.004,0.004,0.029598753812448957,0.0001213345545842641,0.003576653217475386,0.05,0.001828,0.009419212941440758
5,0.004,0.004,0.004,0.01061333196222124,0.0031590221586559695,0.11171849137286542,0.05,0.001828,0.009419212941440758
6,0.004,0.004,0.004,0.1270568452099004,0.013941575440210702,0.0018208314071471428,0.05,0.001828,0.009419212941440758
7,0.004,0.004,0.004,0.5283232713081683,0.0037305136298780572,2.430087025417838e-06,0.05,0.001828,0.009419212941440758
8,0.004,0.004,0.004,0.20109808398853624,0.022464381120573328,0.0013753617790016265,0.05,0.001828,0.009419212941440758
10,0.004,0.004,0.004,0.000300497846278179,0.00015347121254836066,0.025812433171671558,0.05,0.001828,0.009419212941440758
11,0.004,0.004,0.004,0.12705054732532745,0.005725411423719355,0.0018298711059342356,0.05,0.001828,0.009419212941440758
9,0.004,0.004,0.004,0.00013804169802778942,0.007511192533866673,0.0006827190088552857,0.05,0.001828,0.009419212941440758
12,0.004,0.004,0.004,6.503059002806475e-06,0.0007403837166634335,0.007846321989676396,0.05,0.001828,0.009419212941440758
13,0.004,0.004,0.004,0.2820387109158906,1.7536693961295522e-05,0.01109495719555086,0.05,0.001828,0.009419212941440758
14,0.004,0.004,0.004,0.029473982270351605,0.005943314414696915,0.1640725148375095,0.05,0.001828,0.009419212941440758
15,0.004,0.004,0.004,0.001470431379765567,0.0007773023514517922,0.046388978061736946,0.05,0.001828,0.009419212941440758
16,0.004,0.004,0.004,0.0036774116738578465,0.00014429324271034047,0.010152161657411304,0.05,0.001828,0.009419212941440758
18,0.004,0.004,0.004,0.017419710569635795,0.0011655458035155141,0.008642713046098949,0.05,0.001828,0.009419212941440758
17,0.004,0.004,0.004,1.3303851922223683e-05,0.008514567681669144,0.004456409071249011,0.05,0.001828,0.009419212941440758
19,0.004,0.004,0.004,0.008952785740103882,0.00019754302743148046,0.009817329613661104,0.05,0.001828,0.009419212941440758
20,0.004,0.004,0.004,0.0010418269435459873,1.0532252433463847e-05,0.028260829338480984,0.05,0.001828,0.009419212941440758
21,0.004,0.004,0.004,4.31437920874196e-05,4.7230131334317546e-07,0.03055820683080529,0.05,0.001828,0.009419212941440758
22,0.004,0.004,0.004,0.003483204764530115,0.011884216682896574,0.004305024033436357,0.05,0.001828,0.009419212941440758
23,0.004,0.004,0.004,0.005558507403564543,4.286367894852946e-06,0.1595161967031029,0.05,0.001828,0.009419212941440758
24,0.004,0.004,0.004,0.09709276359108267,0.005381824689298458,0.00019971883890694043,0.05,0.001828,0.009419212941440758
25,0.004,0.004,0.004,0.000569592162802932,2.486491934049132e-07,0.10328370750133867,0.05,0.001828,0.009419212941440758
26,0.004,0.004,0.004,0.00031300720100911497,5.737269688510318e-08,0.2754949592771546,0.05,0.001828,0.009419212941440758
28,0.004,0.004,0.004,0.06084943251219772,0.0009888814481256829,0.002873032448326712,0.05,0.001828,0.009419212941440758
27,0.004,0.004,0.004,0.005298043403318973,6.010483260854082e-08,0.06126681521563419,0.05,0.001828,0.009419212941440758
30,0.004,0.004,0.004,0.006856812590601832,4.079327612604195e-09,0.5356785459904041,0.05,0.001828,0.009419212941440758
29,0.004,0.004,0.004,0.00963756203177321,2.156885672850391e-05,0.012306114004842135,0.05,0.001828,0.009419212941440758
32,0.004,0.004,0.004,0.0058325097519597805,1.0840047967305434e-06,0.04766281782915049,0.05,0.001828,0.009419212941440758
31,0.004,0.004,0.004,0.09797952090387081,0.004359756954488246,0.001715971335158304,0.05,0.001828,0.009419212941440758
33,0.004,0.004,0.004,0.0017672882670021325,0.0009953041694462357,4.71253311497583e-05,0.05,0.001828,0.009419212941440758
35,0.004,0.004,0.004,0.32642219134534434,0.17359502052509546,0.00016515216234609973,0.05,0.001828,0.009419212941440758
36,0.004,0.004,0.004,0.6771392581028854,0.22344734177167602,0.00015872907180191037,0.05,0.001828,0.009419212941440758
34,0.004,0.004,0.004,0.0335630483126057,1.2370381962276137e-07,0.0634027454564694,0.05,0.001828,0.009419212941440758
37,0.004,0.004,0.004,0.008701577594305556,0.00012237333875361107,0.03630897251523697,0.05,0.001828,0.009419212941440758
38,0.004,0.004,0.004,0.18126025631541487,0.24342630789922015,0.00029027728251865357,0.05,0.001828,0.009419212941440758
39,0.004,0.004,0.004,0.4332038180092881,0.02550985349299863,2.7085006644120234e-05,0.05,0.001828,0.009419212941440758
41,0.004,0.004,0.004,0.043177062593774365,1.9473990256120896e-05,0.1500900673785956,0.05,0.001828,0.009419212941440758
40,0.004,0.004,0.004,0.1330239829582716,0.0003271509812277177,0.10271365248248523,0.05,0.001828,0.009419212941440758
42,0.004,0.004,0.004,0.6373341588535777,8.675013935724363e-05,0.04395438013315707,0.05,0.001828,0.009419212941440758
43,0.004,0.004,0.004,0.028309379692582497,0.008252997470360053,2.15005597202409e-05,0.05,0.001828,0.009419212941440758
44,0.004,0.004,0.004,0.80486159676975,0.002529475159022155,0.001091027720959105,0.05,0.001828,0.009419212941440758
46,0.004,0.004,0.004,0.5838184767696033,0.23518704993556316,0.00020156397149039668,0.05,0.001828,0.009419212941440758
45,0.004,0.004,0.004,0.5897866373977068,0.00030937828594602865,0.0003209466179414453,0.05,0.001828,0.009419212941440758
48,0.004,0.004,0.004,0.5556421896795172,0.00021649280330460772,0.0010026053938327114,0.05,0.001828,0.009419212941440758
47,0.004,0.004,0.004,0.05102318081759096,0.0002383168421165562,0.07405997267827964,0.05,0.001828,0.009419212941440758
49,0.004,0.004,0.004,0.7056275807784386,0.02631105935960819,3.505976178483703e-05,0.05,0.001828,0.009419212941440758
51,0.004,0.004,0.004,0.035291966350594395,0.0345161358211963,0.0001698215511740157,0.05,0.001828,0.009419212941440758
50,0.004,0.004,0.004,0.003727548520308795,0.030064106545209295,0.0014852895713164034,0.05,0.001828,0.009419212941440758
52,0.004,0.004,0.004,0.0034407057650431214,0.007380787970087857,0.0009716907856673972,0.05,0.001828,0.009419212941440758
54,0.004,0.004,0.004,5.58760866441575e-05,0.029411949841746037,0.00042318603847669366,0.05,0.001828,0.009419212941440758
53,0.004,0.004,0.004,0.11887977987255294,0.002357164938448974,0.009644065654389642,0.05,0.001828,0.009419212941440758
55,0.004,0.004,0.004,0.32308935710654085,0.00026993430233606227,0.002344189630143946,0.05,0.001828,0.009419212941440758
56,0.004,0.004,0.004,8.401895687936572e-05,0.002123517182973103,0.012971397512647045,0.05,0.001828,0.009419212941440758
58,0.004,0.004,0.004,0.11170842933684043,0.0989638480249472,2.9758987237051e-06,0.05,0.001828,0.009419212941440758
57,0.004,0.004,0.004,0.0001279391383807359,0.004651453208049668,0.021193595860368328,0.05,0.001828,0.009419212941440758
59,0.004,0.004,0.004,7.041644346075816e-05,0.0013188647444834958,0.0016545096741604445,0.05,0.001828,0.009419212941440758
60,0.004,0.004,0.004,0.0019701453536429955,0.0006247200474234763,0.01618414898810914,0.05,0.001828,0.009419212941440758
62,0.004,0.004,0.004,0.004330420902194908,1.395264202589642e-05,0.1732764252579303,0.05,0.001828,0.009419212941440758
61,0.004,0.004,0.004,0.06377419945078124,8.700998648816979e-05,0.007896215699174518,0.05,0.001828,0.009419212941440758
63,0.004,0.004,0.004,0.0025162600514427804,0.0019017867285997757,0.00016349909625554675,0.05,0.001828,0.009419212941440758
64,0.004,0.004,0.004,0.0015557408344873773,6.784907427025483e-05,0.08302998274513028,0.05,0.001828,0.009419212941440758
65,0.004,0.004,0.004,0.00017735985934496287,0.06046880411364304,0.002663454836813233,0.05,0.001828,0.009419212941440758
66,0.004,0.004,0.004,0.0006206276267718339,0.0007094064301258745,0.0008362831545994152,0.05,0.001828,0.009419212941440758
67,0.004,0.004,0.004,0.029375255335394406,5.8674452673498845e-05,0.19584411976014193,0.05,0.001828,0.009419212941440758
70,0.004,0.004,0.004,0.43947688562781084,0.012912943114720837,0.008404497563143903,0.05,0.001828,0.009419212941440758
72,0.004,0.004,0.004,0.3959970960354783,0.005774347031767618,0.017233169612822005,0.05,0.001828,0.009419212941440758
71,0.004,0.004,0.004,0.044367704124726765,0.0012292613917852528,0.016333706570141108,0.05,0.001828,0.009419212941440758
73,0.004,0.004,0.004,0.17404270373949293,0.027337331345982766,0.0008685223828212554,0.05,0.001828,0.009419212941440758
75,0.004,0.004,0.004,0.0028327761164936073,0.000334113808950434,0.011274082008216769,0.05,0.001828,0.009419212941440758
76,0.004,0.004,0.004,0.003172510355366652,1.682430388137887e-06,0.3695958057276839,0.05,0.001828,0.009419212941440758
74,0.004,0.004,0.004,0.14627407846094131,1.992446901500016e-06,0.1376445666297761,0.05,0.001828,0.009419212941440758
77,0.004,0.004,0.004,0.20639995986980664,0.005337310263338321,0.021269863808351688,0.05,0.001828,0.009419212941440758
79,0.004,0.004,0.004,0.04532616700512536,0.1002312429770403,0.00012394044554335195,0.05,0.001828,0.009419212941440758
78,0.004,0.004,0.004,0.0003877074253823198,0.0018153574807029385,0.048398598167664036,0.05,0.001828,0.009419212941440758
80,0.004,0.004,0.004,0.000995793714979177,0.023354313348422286,0.015683932331226388,0.05,0.001828,0.009419212941440758
81,0.004,0.004,0.004,0.11217548751394435,9.232951419526016e-05,0.030943612196701175,0.05,0.001828,0.009419212941440758
83,0.004,0.004,0.004,0.16739721720935807,2.2557003550071798e-05,0.05492455228584896,0.05,0.001828,0.009419212941440758
82,0.004,0.004,0.004,0.016490069644153078,8.820104230187343e-05,0.014266922594259919,0.05,0.001828,0.009419212941440758
84,0.004,0.004,0.004,0.4702634017990954,0.021016224414472824,0.005459598093578447,0.05,0.001828,0.009419212941440758
85,0.004,0.004,0.004,0.0004312757981142215,0.0061819682841715365,0.05653457874671563,0.05,0.001828,0.009419212941440758
68,0.004,0.004,0.004,0.04497219683009543,0.0003669179945946988,0.0009903215419881253,0.05,0.001828,0.009419212941440758
87,0.004,0.004,0.004,0.01780143388867034,0.00013533454177324668,0.1050163169904953,0.05,0.001828,0.009419212941440758
86,0.004,0.004,0.004,0.04386258917528323,0.0004953952930846829,0.024283388943153864,0.05,0.001828,0.009419212941440758
88,0.004,0.004,0.004,0.004864683359234985,0.0003936709880389124,0.07410544745031922,0.05,0.001828,0.009419212941440758
89,0.004,0.004,0.004,0.28421076236277143,0.22225923096851807,2.4059655535992227e-07,0.05,0.001828,0.009419212941440758
91,0.004,0.004,0.004,0.033719872781833284,0.0005589168544155942,0.09983386902847287,0.05,0.001828,0.009419212941440758
90,0.004,0.004,0.004,0.002269755632486454,0.005629506620071135,9.932315668541083e-05,0.05,0.001828,0.009419212941440758
92,0.004,0.004,0.004,0.5369213162197799,0.0010404958404643416,0.000496532285601442,0.05,0.001828,0.009419212941440758
93,0.004,0.004,0.004,0.018229665329528882,6.635006946670951e-05,0.020897569159947567,0.05,0.001828,0.009419212941440758
94,0.004,0.004,0.004,0.07799300443973503,0.00015255024544505552,0.017882665879984976,0.05,0.001828,0.009419212941440758
97,0.004,0.004,0.004,0.0006796764594791055,0.005000727848094483,0.0008405191744637792,0.05,0.001828,0.009419212941440758
96,0.004,0.004,0.004,0.02818066566235626,0.03169849330814671,7.096703920748866e-06,0.05,0.001828,0.009419212941440758
95,0.004,0.004,0.004,0.00454724248800835,0.0026104623017314064,6.479525942390347e-05,0.05,0.001828,0.009419212941440758
98,0.004,0.004,0.004,0.011110323087300759,3.28893756867242e-05,0.08200296707351408,0.05,0.001828,0.009419212941440758
99,0.004,0.004,0.004,0.030255779709295622,0.019289121964362155,6.437829229431809e-06,0.05,0.001828,0.009419212941440758
0,0.005,0.005,0.005,0.0015870596080333295,2.5377415030016706e-08,0.007168447283285387,0.05,0.001828,0.009419212941440758
1,0.005,0.005,0.005,3.212735513157529e-06,1.201947245897586e-05,0.007031580241393339,0.05,0.001828,0.009419212941440758
2,0.005,0.005,0.005,0.0018849925973850091,0.0017368091242146117,9.966115527315996e-07,0.05,0.001828,0.009419212941440758
4,0.005,0.005,0.005,0.0015174209186611294,2.8809963291052233e-06,0.0111919404593264,0.05,0.001828,0.009419212941440758
5,0.005,0.005,0.005,0.0005521074277235794,8.72196332099266e-09,0.012704678870083055,0.05,0.001828,0.009419212941440758
3,0.005,0.005,0.005,0.0493650006347546,0.0007307768478808705,0.001557681683859961,0.05,0.001828,0.009419212941440758
6,0.005,0.005,0.005,0.004264486717416468,1.944192187720972e-06,0.0751213136965253,0.05,0.001828,0.009419212941440758
7,0.005,0.005,0.005,0.1547161507002991,0.005205493148121859,0.00017778883037323348,0.05,0.001828,0.009419212941440758
8,0.005,0.005,0.005,0.0007717220266908778,3.007054590368986e-07,0.11341134541841433,0.05,0.001828,0.009419212941440758
