random_state,beta_E,beta_P,beta_EP,p_value_E,p_value_P,p_value_EP,alpha,var_intercept,var_residual
9,0.005,0.005,0.005,0.24592421783285157,0.0010542860516368968,0.0009241961880136312,0.05,0.001828,0.009419212941440758
10,0.005,0.005,0.005,0.00022906188867343906,6.77677706859415e-07,0.004104173275297574,0.05,0.001828,0.009419212941440758
69,0.004,0.004,0.004,0.00711538211638583,9.897005565461629e-06,0.031364440482945136,0.05,0.001828,0.009419212941440758
11,0.005,0.005,0.005,0.0023566330744699128,2.0360798190583933e-08,0.0059230110198569405,0.05,0.001828,0.009419212941440758
13,0.005,0.005,0.005,0.001729308886178777,5.506454169856549e-07,0.2304004435434921,0.05,0.001828,0.009419212941440758
12,0.005,0.005,0.005,0.0025375224703876246,1.1552288584484701e-06,0.1487660329444129,0.05,0.001828,0.009419212941440758
14,0.005,0.005,0.005,0.0251708530865745,0.026632937170080837,8.260828337515324e-07,0.05,0.001828,0.009419212941440758
15,0.005,0.005,0.005,0.00030042632320527126,1.2639510753759635e-05,0.03801040465817416,0.05,0.001828,0.009419212941440758
17,0.005,0.005,0.005,0.011331089950418967,4.839939579507931e-05,0.006809595171706832,0.05,0.001828,0.009419212941440758
16,0.005,0.005,0.005,0.0009287991129796068,0.0218806047744173,0.0001435647213038952,0.05,0.001828,0.009419212941440758
18,0.005,0.005,0.005,0.00012031401660457188,0.003980491953189693,0.0006089140500858118,0.05,0.001828,0.009419212941440758
19,0.005,0.005,0.005,0.020628190038106283,3.438888340862732e-06,0.0015932588370051162,0.05,0.001828,0.009419212941440758
20,0.005,0.005,0.005,0.001561653538465753,4.315984027278183e-07,0.17267825100816536,0.05,0.001828,0.009419212941440758
21,0.005,0.005,0.005,0.003608943457688224,3.511448841485427e-08,0.03952736315930437,0.05,0.001828,0.009419212941440758
22,0.005,0.005,0.005,0.0890774322163159,3.4244416479793064e-08,0.0015259126156362559,0.05,0.001828,0.009419212941440758
23,0.005,0.005,0.005,0.2695111483218656,1.2867505556703334e-07,0.001267017073057709,0.05,0.001828,0.009419212941440758
25,0.005,0.005,0.005,0.07397781781447586,2.386117318322171e-05,0.0002040011046824851,0.05,0.001828,0.009419212941440758
24,0.005,0.005,0.005,0.00665875999334327,7.687143133770048e-09,0.0060107893043723215,0.05,0.001828,0.009419212941440758
26,0.005,0.005,0.005,0.006070822914589473,0.10291404630257044,6.314490976631479e-07,0.05,0.001828,0.009419212941440758
27,0.005,0.005,0.005,0.021141671950124445,8.346436115762335e-05,0.007813458814022907,0.05,0.001828,0.009419212941440758
29,0.005,0.005,0.005,0.11030376618503371,2.1432373369201984e-06,0.011271182828267425,0.05,0.001828,0.009419212941440758
28,0.005,0.005,0.005,0.00010713073507076569,1.0521387262692817e-06,0.07451296646003461,0.05,0.001828,0.009419212941440758
31,0.005,0.005,0.005,0.008129368896831517,4.058082227587014e-06,0.001537652787611957,0.05,0.001828,0.009419212941440758
30,0.005,0.005,0.005,0.026779641388885528,0.00041816425446455463,0.0029744655925283223,0.05,0.001828,0.009419212941440758
32,0.005,0.005,0.005,0.0009831337575883453,1.3525213663459082e-08,0.26103575505395293,0.05,0.001828,0.009419212941440758
33,0.005,0.005,0.005,5.1666758042463506e-05,2.8078012545998834e-10,0.26985892053520866,0.05,0.001828,0.009419212941440758
34,0.005,0.005,0.005,0.00011976371188180695,1.0369488417220962e-06,0.27051655637700134,0.05,0.001828,0.009419212941440758
35,0.005,0.005,0.005,0.16287109526107124,0.004389883077963063,0.000910724156352608,0.05,0.001828,0.009419212941440758
36,0.005,0.005,0.005,0.0017101091711526429,1.7751024865562672e-06,0.007988463766392137,0.05,0.001828,0.009419212941440758
37,0.005,0.005,0.005,0.005232947596616631,0.007290281166893593,1.2932763189726552e-06,0.05,0.001828,0.009419212941440758
38,0.005,0.005,0.005,0.0014014657946890298,0.0004125602837322406,1.0937975071123165e-06,0.05,0.001828,0.009419212941440758
39,0.005,0.005,0.005,0.004031662811628726,6.755315085216417e-05,1.3874039553816309e-05,0.05,0.001828,0.009419212941440758
41,0.005,0.005,0.005,0.004877273954814099,0.004921355888530356,2.1301496493957505e-06,0.05,0.001828,0.009419212941440758
40,0.005,0.005,0.005,0.04545068312243968,2.654436319771001e-05,0.009636665243642671,0.05,0.001828,0.009419212941440758
42,0.005,0.005,0.005,0.00047341993467637437,4.4760739916912756e-07,0.0009195460536723582,0.05,0.001828,0.009419212941440758
43,0.005,0.005,0.005,0.0021110599059462384,2.453774996721774e-06,0.002677005346025602,0.05,0.001828,0.009419212941440758
44,0.005,0.005,0.005,0.0013598102891105902,3.4257253801258757e-07,0.00024671847244974105,0.05,0.001828,0.009419212941440758
45,0.005,0.005,0.005,4.494970031421266e-05,6.56365679010248e-05,0.010827407919820628,0.05,0.001828,0.009419212941440758
46,0.005,0.005,0.005,0.0344564515806691,0.0039287572466802255,4.465985043318224e-08,0.05,0.001828,0.009419212941440758
47,0.005,0.005,0.005,7.196287550625401e-06,4.576436609766273e-09,0.11200287724246726,0.05,0.001828,0.009419212941440758
48,0.005,0.005,0.005,0.0016539178546236355,5.848371890279316e-07,0.012883648323519157,0.05,0.001828,0.009419212941440758
49,0.005,0.005,0.005,0.0005741724106348688,1.0822936646155817e-05,0.007192273877875105,0.05,0.001828,0.009419212941440758
51,0.005,0.005,0.005,0.01770149721579407,0.00012592492893384645,5.152377185140607e-05,0.05,0.001828,0.009419212941440758
50,0.005,0.005,0.005,0.002183787919038809,2.754184645408099e-07,0.017118897707104272,0.05,0.001828,0.009419212941440758
52,0.005,0.005,0.005,0.007722278908380738,0.0026687259188098843,9.130764236890942e-06,0.05,0.001828,0.009419212941440758
53,0.005,0.005,0.005,0.005671998311857445,0.00012806828889270442,4.186910977578333e-05,0.05,0.001828,0.009419212941440758
55,0.005,0.005,0.005,0.0043544085053357036,8.43796439947264e-06,0.01485365781214829,0.05,0.001828,0.009419212941440758
54,0.005,0.005,0.005,0.00175791426893395,0.0007634996147112907,0.0003235488338222101,0.05,0.001828,0.009419212941440758
57,0.005,0.005,0.005,0.00031811148070974636,3.697202170460354e-09,0.41438482546183897,0.05,0.001828,0.009419212941440758
56,0.005,0.005,0.005,0.0007070063126524215,6.240455906041549e-07,0.008624683566682034,0.05,0.001828,0.009419212941440758
58,0.005,0.005,0.005,0.07751635363655134,0.0009553650172580318,0.0003367693587563639,0.05,0.001828,0.009419212941440758
59,0.005,0.005,0.005,0.0026005224964020532,2.9103711609062093e-06,0.08293675638941432,0.05,0.001828,0.009419212941440758
61,0.005,0.005,0.005,0.075956662871792,8.653212272617944e-05,0.0009786152433301765,0.05,0.001828,0.009419212941440758
60,0.005,0.005,0.005,0.0003941650045257303,8.616376798529242e-05,0.0016976797349604871,0.05,0.001828,0.009419212941440758
63,0.005,0.005,0.005,0.24922298633714435,4.4779867288555185e-07,1.767867245195666e-05,0.05,0.001828,0.009419212941440758
62,0.005,0.005,0.005,0.129224332845892,6.034747769876739e-05,4.4015130511478874e-07,0.05,0.001828,0.009419212941440758
64,0.005,0.005,0.005,0.00035659998938907493,0.00037059817087379193,2.437523153746247e-05,0.05,0.001828,0.009419212941440758
66,0.005,0.005,0.005,0.08337552929557993,0.0010049169762532215,8.675640292059413e-06,0.05,0.001828,0.009419212941440758
65,0.005,0.005,0.005,0.0074801526816789445,8.649827195122459e-08,0.0001634081630336045,0.05,0.001828,0.009419212941440758
67,0.005,0.005,0.005,0.0027758286946113976,0.00016964038264177575,0.04999341914923429,0.05,0.001828,0.009419212941440758
68,0.005,0.005,0.005,6.855370232222673e-06,0.0001362206703650966,0.0012364118034753756,0.05,0.001828,0.009419212941440758
69,0.005,0.005,0.005,0.0045803486344971975,1.0805456638714597e-06,0.00012230429238161333,0.05,0.001828,0.009419212941440758
71,0.005,0.005,0.005,0.01276737223554076,1.1016693298405955e-06,6.586958520082961e-07,0.05,0.001828,0.009419212941440758
70,0.005,0.005,0.005,2.1535230733850283e-05,0.0006734538382203257,0.0010764792213450983,0.05,0.001828,0.009419212941440758
72,0.005,0.005,0.005,0.0022172481423474557,0.002813783762839249,0.00042557867798228243,0.05,0.001828,0.009419212941440758
73,0.005,0.005,0.005,0.025872618648771037,0.001185500116214927,0.0005419921191574369,0.05,0.001828,0.009419212941440758
77,0.005,0.005,0.005,0.027165421466407602,8.340146933061116e-06,0.0006081060697891547,0.05,0.001828,0.009419212941440758
74,0.005,0.005,0.005,0.013078327305017715,2.9892611721039154e-05,0.00048591846515329463,0.05,0.001828,0.009419212941440758
75,0.005,0.005,0.005,0.0008422894567119072,1.0272811560035604e-05,0.025186971707981547,0.05,0.001828,0.009419212941440758
76,0.005,0.005,0.005,0.002321881784750634,0.008789532567774525,0.00019970403350823903,0.05,0.001828,0.009419212941440758
78,0.005,0.005,0.005,0.0004192920286224902,2.0031412848195167e-08,0.10029642581987228,0.05,0.001828,0.009419212941440758
79,0.005,0.005,0.005,0.017227019029217656,5.011944712277604e-06,0.00971370150894314,0.05,0.001828,0.009419212941440758
80,0.005,0.005,0.005,0.003404429558957243,0.0011030474574549205,0.0004420715787492571,0.05,0.001828,0.009419212941440758
81,0.005,0.005,0.005,6.43791592694374e-05,7.683408681414994e-07,0.015246474936788032,0.05,0.001828,0.009419212941440758
83,0.005,0.005,0.005,0.0016418857955863445,4.443965759289275e-06,2.9473467884873407e-05,0.05,0.001828,0.009419212941440758
82,0.005,0.005,0.005,0.006153824673886227,2.2750412225464286e-06,0.00045302180476951563,0.05,0.001828,0.009419212941440758
84,0.005,0.005,0.005,0.024851986197696557,0.00012370207097830313,0.05083295119444205,0.05,0.001828,0.009419212941440758
85,0.005,0.005,0.005,0.0001047981044367871,3.433417826852052e-08,0.08720625986040523,0.05,0.001828,0.009419212941440758
87,0.005,0.005,0.005,0.0010510997158985741,7.626829972382144e-05,0.0002597952158565454,0.05,0.001828,0.009419212941440758
86,0.005,0.005,0.005,0.0033424412262685944,2.45350372640484e-08,0.0042487344924457176,0.05,0.001828,0.009419212941440758
88,0.005,0.005,0.005,0.015835060169608287,0.00020946998410189838,4.4112333721910043e-07,0.05,0.001828,0.009419212941440758
89,0.005,0.005,0.005,0.0008338295574081243,4.9781545101221654e-06,2.268749428490573e-05,0.05,0.001828,0.009419212941440758
91,0.005,0.005,0.005,0.002776227405716129,0.00040432021629740805,7.470087868607954e-05,0.05,0.001828,0.009419212941440758
90,0.005,0.005,0.005,0.00080852609973783,0.00042930412368804584,1.3407964341794038e-05,0.05,0.001828,0.009419212941440758
92,0.005,0.005,0.005,0.0004309569651359359,6.2769336512913126e-09,0.004152644464309269,0.05,0.001828,0.009419212941440758
93,0.005,0.005,0.005,1.1215942301941567e-05,1.6881553727146493e-10,0.04602956310768516,0.05,0.001828,0.009419212941440758
95,0.005,0.005,0.005,0.0038263382859091365,2.594963841736336e-07,0.0006302896969983649,0.05,0.001828,0.009419212941440758
94,0.005,0.005,0.005,2.2664236091483825e-05,4.477364710867859e-09,0.010006887626859192,0.05,0.001828,0.009419212941440758
96,0.005,0.005,0.005,0.028086736304743815,1.991730973710588e-08,8.723187442442383e-05,0.05,0.001828,0.009419212941440758
97,0.005,0.005,0.005,0.00016422558314775198,0.002459287581764055,2.4179128542391944e-05,0.05,0.001828,0.009419212941440758
99,0.005,0.005,0.005,0.0002836803997394582,0.00123894628695441,0.0003201793143247191,0.05,0.001828,0.009419212941440758
98,0.005,0.005,0.005,0.0051321365341154565,1.754812469635537e-06,0.02826064608832139,0.05,0.001828,0.009419212941440758
0,0.006,0.006,0.006,1.8414821385173146e-06,4.302071877084021e-08,0.004307633595955154,0.05,0.001828,0.009419212941440758
1,0.006,0.006,0.006,0.00017676164398108165,2.292102569291457e-11,0.0003751815395721647,0.05,0.001828,0.009419212941440758
3,0.006,0.006,0.006,1.9869054456245607e-06,8.757583541394715e-09,0.01314428595158572,0.05,0.001828,0.009419212941440758
2,0.006,0.006,0.006,3.718074415757205e-05,6.995847021339463e-06,0.0010872578997923375,0.05,0.001828,0.009419212941440758
4,0.006,0.006,0.006,0.0005023482253242547,3.309495923343871e-09,0.008494958389680467,0.05,0.001828,0.009419212941440758
6,0.006,0.006,0.006,0.006996162019582656,4.202253234688158e-07,1.914232153819393e-05,0.05,0.001828,0.009419212941440758
5,0.006,0.006,0.006,4.1849586839367247e-05,1.9469954725120926e-07,9.669058622355215e-05,0.05,0.001828,0.009419212941440758
7,0.006,0.006,0.006,0.05148688550170897,1.000433371065186e-06,1.1322800591616289e-09,0.05,0.001828,0.009419212941440758
9,0.006,0.006,0.006,0.0016020909113806383,3.8239767879613876e-08,0.002284380293866249,0.05,0.001828,0.009419212941440758
8,0.006,0.006,0.006,0.00038257913178727133,2.706862001737633e-10,6.438822442569696e-05,0.05,0.001828,0.009419212941440758
10,0.006,0.006,0.006,1.9063395146551157e-07,2.533105260755225e-10,0.03477289761258783,0.05,0.001828,0.009419212941440758
11,0.006,0.006,0.006,6.864866008282946e-06,1.5133937334699858e-06,0.0013362169528412155,0.05,0.001828,0.009419212941440758
12,0.006,0.006,0.006,2.7185326038665186e-07,5.07252411162397e-11,0.01147481798182583,0.05,0.001828,0.009419212941440758
13,0.006,0.006,0.006,7.985766602680266e-08,1.0375541897221488e-08,0.0028186528780791546,0.05,0.001828,0.009419212941440758
14,0.006,0.006,0.006,0.00010426447118409688,3.3701464712771985e-10,2.5515343828259255e-05,0.05,0.001828,0.009419212941440758
15,0.006,0.006,0.006,5.6188957525214135e-06,2.071782044183563e-09,0.003447999185083915,0.05,0.001828,0.009419212941440758
16,0.006,0.006,0.006,0.007144333836510282,1.1178563076726293e-08,1.0447235648473696e-05,0.05,0.001828,0.009419212941440758
18,0.006,0.006,0.006,0.0024587609338343457,1.744873805446699e-08,7.011531746234123e-05,0.05,0.001828,0.009419212941440758
19,0.006,0.006,0.006,0.0006706802958854735,4.265137712050573e-05,7.309410355998424e-05,0.05,0.001828,0.009419212941440758
21,0.006,0.006,0.006,8.035659723929e-09,5.665588696168668e-11,0.0046460378014716525,0.05,0.001828,0.009419212941440758
22,0.006,0.006,0.006,0.000455209514418742,0.00010592832434305424,5.0381519598738e-05,0.05,0.001828,0.009419212941440758
23,0.006,0.006,0.006,1.1265577287493365e-05,2.6127354412036916e-06,1.6690284740074723e-06,0.05,0.001828,0.009419212941440758
24,0.006,0.006,0.006,0.00035459350864574005,9.279782524780607e-06,2.0895466156091762e-06,0.05,0.001828,0.009419212941440758
25,0.006,0.006,0.006,2.762623580307065e-05,2.022263674674051e-05,3.638359839588978e-05,0.05,0.001828,0.009419212941440758
26,0.006,0.006,0.006,0.002750186679780446,0.0020944551208519975,2.945769203780188e-07,0.05,0.001828,0.009419212941440758
27,0.006,0.006,0.006,0.0005302935004131549,2.4698317089411275e-07,0.012565671737672687,0.05,0.001828,0.009419212941440758
28,0.006,0.006,0.006,0.00010686284503247392,1.4739506634411975e-06,6.462421496006357e-05,0.05,0.001828,0.009419212941440758
29,0.006,0.006,0.006,4.197004661624212e-05,0.0003843799257349112,1.1265464328455597e-07,0.05,0.001828,0.009419212941440758
30,0.006,0.006,0.006,2.4709030243728766e-05,1.0874893075804215e-08,0.00012951653256073353,0.05,0.001828,0.009419212941440758
31,0.006,0.006,0.006,3.195602807957228e-07,4.317295110268551e-14,0.002394646282504764,0.05,0.001828,0.009419212941440758
32,0.006,0.006,0.006,0.06681828250044974,5.389353886845348e-08,3.4232811428509245e-07,0.05,0.001828,0.009419212941440758
33,0.006,0.006,0.006,3.973686710543876e-09,2.807807905336866e-11,0.0017070470668642775,0.05,0.001828,0.009419212941440758
35,0.006,0.006,0.006,7.824060726796478e-05,1.1631851305338578e-09,0.00013524065089817812,0.05,0.001828,0.009419212941440758
34,0.006,0.006,0.006,0.004382252814983969,1.4818429512492747e-07,7.100543605553371e-06,0.05,0.001828,0.009419212941440758
36,0.006,0.006,0.006,4.47914155759918e-05,5.507333748222134e-12,0.0017290599464514559,0.05,0.001828,0.009419212941440758
37,0.006,0.006,0.006,2.9036437737505657e-09,1.566891612169891e-12,0.000948985739678307,0.05,0.001828,0.009419212941440758
38,0.006,0.006,0.006,1.1515783745310209e-06,6.880463667162076e-06,0.00044449006423117796,0.05,0.001828,0.009419212941440758
39,0.006,0.006,0.006,0.00011013811632797633,7.15960810357579e-05,0.00025146469635091575,0.05,0.001828,0.009419212941440758
40,0.006,0.006,0.006,0.00011501691888701326,7.302258405623262e-06,7.119299648864859e-06,0.05,0.001828,0.009419212941440758
41,0.006,0.006,0.006,5.3456671348352044e-05,1.597109689714887e-05,8.993097459462043e-05,0.05,0.001828,0.009419212941440758
42,0.006,0.006,0.006,0.00018301491772969514,1.2654791897844063e-05,3.4887524103079476e-07,0.05,0.001828,0.009419212941440758
43,0.006,0.006,0.006,1.6412839980249458e-05,1.6415701838580724e-14,0.0016204425115416484,0.05,0.001828,0.009419212941440758
44,0.006,0.006,0.006,1.794468172701693e-05,1.3554117171750851e-06,0.0011446370579924752,0.05,0.001828,0.009419212941440758
45,0.006,0.006,0.006,2.0062995591931168e-05,5.693253752670308e-07,0.002728628563481443,0.05,0.001828,0.009419212941440758
46,0.006,0.006,0.006,0.00035185693187127665,1.1564150966179219e-08,0.0044057756662011826,0.05,0.001828,0.009419212941440758
48,0.006,0.006,0.006,1.3712075364569498e-05,6.046445060021353e-06,3.767853525110129e-05,0.05,0.001828,0.009419212941440758
47,0.006,0.006,0.006,0.0019209706146563973,4.1356362464477385e-06,3.8102067216358505e-05,0.05,0.001828,0.009419212941440758
50,0.006,0.006,0.006,0.00983153638827099,5.477804943240856e-06,1.9396290464729397e-07,0.05,0.001828,0.009419212941440758
49,0.006,0.006,0.006,0.0008936349253131788,1.0922280228272353e-05,8.019505320947029e-05,0.05,0.001828,0.009419212941440758
51,0.006,0.006,0.006,7.841706949701424e-06,1.668783372882344e-05,0.0024054394295588157,0.05,0.001828,0.009419212941440758
52,0.006,0.006,0.006,7.328475154746475e-07,4.61665724698149e-14,0.006049352704011005,0.05,0.001828,0.009419212941440758
53,0.006,0.006,0.006,0.004428652214970918,5.559935848435599e-08,0.005977360062368029,0.05,0.001828,0.009419212941440758
20,0.006,0.006,0.006,0.001763906926059563,5.590645528739929e-09,4.053150183171192e-06,0.05,0.001828,0.009419212941440758
54,0.006,0.006,0.006,9.654040925600911e-05,1.6149539631740913e-08,0.002776766548561647,0.05,0.001828,0.009419212941440758
55,0.006,0.006,0.006,0.0004001911106961543,1.6542403288283635e-12,0.0020112252604629465,0.05,0.001828,0.009419212941440758
56,0.006,0.006,0.006,0.006185025522098074,2.6992161397901003e-09,0.0004691263458275279,0.05,0.001828,0.009419212941440758
57,0.006,0.006,0.006,0.001413607449677979,1.3463583625717494e-06,5.479547117601548e-05,0.05,0.001828,0.009419212941440758
58,0.006,0.006,0.006,0.0009807785943159223,1.6715123914997895e-08,0.000219953475193819,0.05,0.001828,0.009419212941440758
17,0.006,0.006,0.006,0.0005733982270655114,0.00018569098868398572,1.1498096723761408e-05,0.05,0.001828,0.009419212941440758
59,0.006,0.006,0.006,4.683162060929826e-06,1.2638646781641062e-10,0.004764475196443237,0.05,0.001828,0.009419212941440758
60,0.006,0.006,0.006,4.54070363215837e-06,0.0015436988007456855,1.0662805318433423e-06,0.05,0.001828,0.009419212941440758
61,0.006,0.006,0.006,0.005729307632495983,6.388666420576747e-10,0.0005224515312310497,0.05,0.001828,0.009419212941440758
62,0.006,0.006,0.006,0.00014505581831906849,1.5611790442455578e-10,0.033589291420058516,0.05,0.001828,0.009419212941440758
63,0.006,0.006,0.006,3.3460224249938443e-06,2.7053078232146637e-08,4.648533365430224e-05,0.05,0.001828,0.009419212941440758
66,0.006,0.006,0.006,0.0004085250971416236,3.011001369166241e-05,1.568363911665266e-06,0.05,0.001828,0.009419212941440758
67,0.006,0.006,0.006,3.0150527765652e-05,1.4369099493107148e-11,0.003583042076510084,0.05,0.001828,0.009419212941440758
64,0.006,0.006,0.006,3.006400208142157e-05,6.120139743686081e-07,0.0014887170362763644,0.05,0.001828,0.009419212941440758
65,0.006,0.006,0.006,5.32646150601199e-08,2.244285210733207e-14,0.009956132060316618,0.05,0.001828,0.009419212941440758
68,0.006,0.006,0.006,0.0004923464235324836,6.261003767251805e-07,8.635512098576265e-07,0.05,0.001828,0.009419212941440758
69,0.006,0.006,0.006,0.0008621419536905125,0.00966708323481183,2.9790954719597365e-09,0.05,0.001828,0.009419212941440758
71,0.006,0.006,0.006,1.3785462470200898e-05,2.0390364412764899e-10,0.0003722077341166191,0.05,0.001828,0.009419212941440758
70,0.006,0.006,0.006,6.526543356206825e-06,1.891840591591947e-11,0.0004133018653712359,0.05,0.001828,0.009419212941440758
73,0.006,0.006,0.006,6.091553495236461e-08,3.798044615863447e-11,0.001675793149579397,0.05,0.001828,0.009419212941440758
72,0.006,0.006,0.006,1.2071179884879628e-06,1.1011502428848312e-09,0.0028483863225188997,0.05,0.001828,0.009419212941440758
76,0.006,0.006,0.006,1.120712230017457e-07,1.1036359807074832e-10,0.0004122248075837992,0.05,0.001828,0.009419212941440758
77,0.006,0.006,0.006,7.590695385450217e-07,3.519694224239168e-10,0.00020552131065203072,0.05,0.001828,0.009419212941440758
74,0.006,0.006,0.006,0.000974971971057446,9.377893653466882e-08,1.9514185208921183e-06,0.05,0.001828,0.009419212941440758
75,0.006,0.006,0.006,4.164529291088438e-10,4.700912772067092e-07,0.000719650361143579,0.05,0.001828,0.009419212941440758
78,0.006,0.006,0.006,1.1690380442940609e-05,1.901608223716672e-13,0.003765789029331233,0.05,0.001828,0.009419212941440758
79,0.006,0.006,0.006,2.7394270226619647e-06,1.2208141833423996e-11,0.00016373274658593184,0.05,0.001828,0.009419212941440758
81,0.006,0.006,0.006,5.547099537540038e-05,1.1131942212930159e-05,3.8415065000434963e-05,0.05,0.001828,0.009419212941440758
80,0.006,0.006,0.006,2.1374416650484046e-07,5.993568233454669e-11,0.0034171172844699974,0.05,0.001828,0.009419212941440758
83,0.006,0.006,0.006,0.00011840932914624842,1.1573945207261905e-06,1.4923574106815948e-05,0.05,0.001828,0.009419212941440758
82,0.006,0.006,0.006,8.9630135349108e-05,4.252880667067503e-11,0.02565993682499368,0.05,0.001828,0.009419212941440758
86,0.006,0.006,0.006,4.058857578702829e-06,2.2334053002467656e-07,0.028224499821078105,0.05,0.001828,0.009419212941440758
84,0.006,0.006,0.006,3.860252772258569e-05,8.549823151477046e-05,6.479206448404519e-06,0.05,0.001828,0.009419212941440758
87,0.006,0.006,0.006,1.0885557356885245e-05,4.0864875217610234e-11,0.045697300595536824,0.05,0.001828,0.009419212941440758
85,0.006,0.006,0.006,0.00046642758248611587,1.320557358483047e-10,0.013872026064767975,0.05,0.001828,0.009419212941440758
90,0.006,0.006,0.006,0.00975358220243196,0.00037793547248419124,1.8835572671535676e-07,0.05,0.001828,0.009419212941440758
88,0.006,0.006,0.006,0.00010981679517278601,4.889738385452883e-06,0.0006775582394686748,0.05,0.001828,0.009419212941440758
92,0.006,0.006,0.006,0.0009653131404682123,2.0658862811915404e-10,1.6755344127183466e-05,0.05,0.001828,0.009419212941440758
89,0.006,0.006,0.006,5.319324356598085e-05,6.38784535642102e-07,4.103866397595822e-05,0.05,0.001828,0.009419212941440758
91,0.006,0.006,0.006,3.667135099006305e-05,9.559126352345988e-09,0.016658684681144793,0.05,0.001828,0.009419212941440758
93,0.006,0.006,0.006,6.451806395160572e-07,1.0479841409953603e-08,3.429298545250791e-05,0.05,0.001828,0.009419212941440758
95,0.006,0.006,0.006,4.5882501988258926e-10,6.438761177398019e-12,0.001980547085510672,0.05,0.001828,0.009419212941440758
94,0.006,0.006,0.006,1.0425173214544084e-07,4.9377994509666824e-12,0.010645067347671271,0.05,0.001828,0.009419212941440758
96,0.006,0.006,0.006,6.361223859889497e-06,1.1302631115050387e-05,3.6467420772664247e-06,0.05,0.001828,0.009419212941440758
97,0.006,0.006,0.006,0.00022821826765078253,2.56116618468861e-05,2.4265623165036573e-07,0.05,0.001828,0.009419212941440758
0,0.007,0.007,0.007,0.00023856931043371562,0.00025143325213826623,1.7649018762496947e-07,0.05,0.001828,0.009419212941440758
99,0.006,0.006,0.006,1.7564298960090928e-07,1.2890866378479774e-09,0.0008531140126569599,0.05,0.001828,0.009419212941440758
98,0.006,0.006,0.006,0.0017919990825259074,1.3574217329950586e-07,0.00011325845721982335,0.05,0.001828,0.009419212941440758
1,0.007,0.007,0.007,0.0026057620751620087,6.544930609094871e-07,4.848604628492018e-07,0.05,0.001828,0.009419212941440758
2,0.007,0.007,0.007,1.154131431066004e-06,7.771983146326808e-10,2.2315346423985157e-07,0.05,0.001828,0.009419212941440758
3,0.007,0.007,0.007,4.665645301686651e-12,9.849942677465926e-10,8.628514726448823e-05,0.05,0.001828,0.009419212941440758
6,0.007,0.007,0.007,3.6386542438101584e-09,1.7119337322653778e-09,1.707612870961526e-05,0.05,0.001828,0.009419212941440758
