random_state,beta_E,beta_P,beta_EP,p_value_E,p_value_P,p_value_EP,alpha,var_intercept,var_residual
4,0.007,0.007,0.007,0.00042816778554722294,1.5089173751465512e-06,1.923058437448725e-05,0.05,0.001828,0.009419212941440758
5,0.007,0.007,0.007,3.138018918733382e-07,2.3420034476237745e-05,3.176797605225206e-10,0.05,0.001828,0.009419212941440758
7,0.007,0.007,0.007,1.4532933051355313e-11,6.0920409907817e-08,1.3315523388471011e-06,0.05,0.001828,0.009419212941440758
10,0.007,0.007,0.007,1.865140189012661e-09,3.580559464401655e-11,3.375055037438477e-05,0.05,0.001828,0.009419212941440758
11,0.007,0.007,0.007,0.0003470932103503565,3.1808226939842383e-10,3.338932160060373e-05,0.05,0.001828,0.009419212941440758
8,0.007,0.007,0.007,3.769763924265623e-07,1.4460262000083308e-11,0.0006868545078598096,0.05,0.001828,0.009419212941440758
9,0.007,0.007,0.007,5.115814332856768e-06,3.409238049152721e-05,1.2865599832689207e-09,0.05,0.001828,0.009419212941440758
12,0.007,0.007,0.007,1.1592061872555106e-08,1.361418608956903e-10,0.00010277638161723259,0.05,0.001828,0.009419212941440758
13,0.007,0.007,0.007,0.0012912609410885647,6.8817844924621835e-09,7.591493130693728e-08,0.05,0.001828,0.009419212941440758
15,0.007,0.007,0.007,0.0004595620478909852,3.0414672509779466e-08,4.589700056697454e-08,0.05,0.001828,0.009419212941440758
14,0.007,0.007,0.007,1.8126989477892917e-05,3.94968288826767e-09,5.043896224138223e-08,0.05,0.001828,0.009419212941440758
16,0.007,0.007,0.007,1.1842204403717246e-08,3.221913742601968e-13,3.771191863118537e-05,0.05,0.001828,0.009419212941440758
17,0.007,0.007,0.007,0.00014534296063344114,4.927601191368284e-12,2.620475186286127e-05,0.05,0.001828,0.009419212941440758
19,0.007,0.007,0.007,1.7088713588148232e-09,7.726447462603987e-15,0.0025465909671512654,0.05,0.001828,0.009419212941440758
18,0.007,0.007,0.007,2.2619056200671443e-09,4.1989235512217955e-12,0.0009949705290283814,0.05,0.001828,0.009419212941440758
20,0.007,0.007,0.007,2.751036875422298e-06,1.5115611853026643e-12,4.792052679446336e-05,0.05,0.001828,0.009419212941440758
21,0.007,0.007,0.007,6.458300326413441e-09,1.3439106505505587e-15,7.601227715435265e-05,0.05,0.001828,0.009419212941440758
22,0.007,0.007,0.007,9.476712225916096e-05,6.763247178177596e-09,4.688027107106559e-07,0.05,0.001828,0.009419212941440758
24,0.007,0.007,0.007,1.404922333759873e-05,2.310555813848896e-13,0.0005687603890820874,0.05,0.001828,0.009419212941440758
23,0.007,0.007,0.007,5.757227998641613e-09,0.00021147154069543176,4.6393791947880197e-10,0.05,0.001828,0.009419212941440758
25,0.007,0.007,0.007,9.813430446403113e-09,1.462856860557055e-05,2.6420608242831017e-09,0.05,0.001828,0.009419212941440758
26,0.007,0.007,0.007,1.7796272481098994e-05,2.3320759073005766e-09,1.438937873926179e-06,0.05,0.001828,0.009419212941440758
27,0.007,0.007,0.007,1.6105052056260654e-06,0.002177232507611004,1.2348403061216203e-11,0.05,0.001828,0.009419212941440758
31,0.007,0.007,0.007,0.0016202007561605038,1.2340525255948101e-09,1.5399042176407565e-05,0.05,0.001828,0.009419212941440758
28,0.007,0.007,0.007,2.477431479767206e-11,4.170433667399097e-11,0.004219150717207363,0.05,0.001828,0.009419212941440758
29,0.007,0.007,0.007,1.804592896099594e-05,4.098369716130493e-13,0.007460031557890318,0.05,0.001828,0.009419212941440758
30,0.007,0.007,0.007,1.8540995172815525e-06,5.948132943134395e-09,0.00019351163380000407,0.05,0.001828,0.009419212941440758
32,0.007,0.007,0.007,2.3181867757810235e-07,1.1992841390180001e-06,8.72060589071913e-08,0.05,0.001828,0.009419212941440758
33,0.007,0.007,0.007,1.28697158960177e-09,1.4395413679613132e-20,0.0012936392778480409,0.05,0.001828,0.009419212941440758
38,0.007,0.007,0.007,5.734728341542911e-05,5.317181463251158e-07,5.072354308088746e-06,0.05,0.001828,0.009419212941440758
34,0.007,0.007,0.007,1.2985877673754738e-07,5.0044696359002275e-14,0.0005700846797084016,0.05,0.001828,0.009419212941440758
35,0.007,0.007,0.007,3.914364924604205e-05,1.2856732054366152e-15,0.00011810184277148504,0.05,0.001828,0.009419212941440758
37,0.007,0.007,0.007,2.6136756321963736e-07,2.3059002775222062e-15,0.0026874720807741497,0.05,0.001828,0.009419212941440758
36,0.007,0.007,0.007,1.1143188397036885e-05,1.183280812287505e-06,3.59783790713857e-06,0.05,0.001828,0.009419212941440758
39,0.007,0.007,0.007,1.8052521825079725e-05,1.827542324152405e-12,0.00041373824836381034,0.05,0.001828,0.009419212941440758
41,0.007,0.007,0.007,1.938162396247569e-09,1.4421025271373477e-13,0.00355432442659061,0.05,0.001828,0.009419212941440758
40,0.007,0.007,0.007,1.5080583483736973e-06,4.375348726304772e-10,6.588422383212277e-07,0.05,0.001828,0.009419212941440758
42,0.007,0.007,0.007,1.7434997689810023e-07,1.7674767348624359e-12,4.771644369687902e-05,0.05,0.001828,0.009419212941440758
43,0.007,0.007,0.007,1.2007027349368287e-09,1.8607875899326652e-10,7.323178065244338e-05,0.05,0.001828,0.009419212941440758
44,0.007,0.007,0.007,2.2758927206924473e-06,1.9469305420011093e-12,0.00011675676884355653,0.05,0.001828,0.009419212941440758
47,0.007,0.007,0.007,4.2464070494605804e-05,1.2819784134938118e-10,6.105481453110678e-05,0.05,0.001828,0.009419212941440758
46,0.007,0.007,0.007,1.9795705414220613e-07,2.114961989566178e-09,9.755099743437255e-05,0.05,0.001828,0.009419212941440758
45,0.007,0.007,0.007,0.00044595685671979494,6.483354375389922e-08,3.149270036725778e-05,0.05,0.001828,0.009419212941440758
50,0.007,0.007,0.007,2.4938146544240068e-05,1.1952743265645337e-05,9.047843183202244e-11,0.05,0.001828,0.009419212941440758
48,0.007,0.007,0.007,9.054112443920033e-05,3.243745929003485e-11,2.6617261528512296e-05,0.05,0.001828,0.009419212941440758
49,0.007,0.007,0.007,9.774362258426613e-06,1.9797173736778203e-09,2.7587413293791297e-07,0.05,0.001828,0.009419212941440758
52,0.007,0.007,0.007,1.6131804262733707e-05,2.28310821595133e-09,0.0008324097236777622,0.05,0.001828,0.009419212941440758
53,0.007,0.007,0.007,1.8804304526991196e-06,1.6346867135299615e-13,0.0010476645609832297,0.05,0.001828,0.009419212941440758
55,0.007,0.007,0.007,0.00016055836473817647,1.6762418231135322e-10,0.00019475568737737183,0.05,0.001828,0.009419212941440758
54,0.007,0.007,0.007,9.165938388058503e-10,1.0872069599864203e-15,0.0018741139024846555,0.05,0.001828,0.009419212941440758
56,0.007,0.007,0.007,3.409736742821693e-07,1.7557943121193707e-09,7.506824812962035e-05,0.05,0.001828,0.009419212941440758
57,0.007,0.007,0.007,5.9207158164171795e-06,1.2643100441955065e-09,0.00015425951511181932,0.05,0.001828,0.009419212941440758
58,0.007,0.007,0.007,9.009347027240066e-09,1.2714655838141691e-17,0.0016525135223397973,0.05,0.001828,0.009419212941440758
60,0.007,0.007,0.007,4.296001498005648e-10,1.0365698312442291e-06,1.3281409866378124e-05,0.05,0.001828,0.009419212941440758
59,0.007,0.007,0.007,1.567321775523418e-06,1.1940098665348464e-13,0.0007836836333834902,0.05,0.001828,0.009419212941440758
61,0.007,0.007,0.007,2.843699355663443e-07,9.307078758727336e-11,0.00015209227898762618,0.05,0.001828,0.009419212941440758
62,0.007,0.007,0.007,5.483150647018369e-09,8.081082234067264e-11,2.4548183297372888e-05,0.05,0.001828,0.009419212941440758
65,0.007,0.007,0.007,9.628243146883557e-05,2.1597700850810906e-06,1.426239111647573e-08,0.05,0.001828,0.009419212941440758
64,0.007,0.007,0.007,4.073022937530838e-13,4.775102061269958e-09,1.1811774794645918e-05,0.05,0.001828,0.009419212941440758
63,0.007,0.007,0.007,0.0018184278983986925,2.9668677040601774e-09,6.423064115071772e-06,0.05,0.001828,0.009419212941440758
66,0.007,0.007,0.007,3.9573093862940205e-06,1.0317581471668238e-07,9.63735033813182e-07,0.05,0.001828,0.009419212941440758
67,0.007,0.007,0.007,0.0012808370369461054,4.3371763258482255e-08,1.3311476697147343e-08,0.05,0.001828,0.009419212941440758
68,0.007,0.007,0.007,0.00011905239623951139,5.431792911154457e-10,1.4213446830074965e-09,0.05,0.001828,0.009419212941440758
69,0.007,0.007,0.007,2.174235008222887e-08,1.0683657482775143e-12,7.905918072839123e-05,0.05,0.001828,0.009419212941440758
70,0.007,0.007,0.007,5.4075336887572465e-05,3.817266230236042e-06,1.620638889538341e-08,0.05,0.001828,0.009419212941440758
71,0.007,0.007,0.007,6.403808125110405e-07,4.006327362439778e-08,7.384258020201168e-05,0.05,0.001828,0.009419212941440758
75,0.007,0.007,0.007,4.863921775257594e-06,6.027669073086157e-09,7.075550218539548e-09,0.05,0.001828,0.009419212941440758
72,0.007,0.007,0.007,4.447226699362742e-06,5.731139673949384e-08,7.138958363374893e-08,0.05,0.001828,0.009419212941440758
73,0.007,0.007,0.007,4.327608560638967e-06,3.9828228844910144e-14,0.0030681334803646307,0.05,0.001828,0.009419212941440758
74,0.007,0.007,0.007,3.3570280108602415e-05,2.2929023794700093e-09,4.2658754250510953e-10,0.05,0.001828,0.009419212941440758
76,0.007,0.007,0.007,6.721609788139361e-05,2.2463262816927506e-07,3.3608846279451606e-06,0.05,0.001828,0.009419212941440758
77,0.007,0.007,0.007,2.7930344782779257e-09,6.78444174009315e-08,2.125637141751785e-05,0.05,0.001828,0.009419212941440758
78,0.007,0.007,0.007,1.5022878271852586e-06,8.136200123981464e-12,0.0015839134234123893,0.05,0.001828,0.009419212941440758
79,0.007,0.007,0.007,0.00012398695089054995,8.576668453147952e-10,6.401576434588302e-09,0.05,0.001828,0.009419212941440758
80,0.007,0.007,0.007,6.958303773850591e-05,1.3471546089791805e-07,7.60468356030712e-11,0.05,0.001828,0.009419212941440758
82,0.007,0.007,0.007,1.9799004969072606e-05,7.977097787747894e-08,6.335792628660604e-06,0.05,0.001828,0.009419212941440758
81,0.007,0.007,0.007,0.00046178111983615226,1.8984175870477004e-10,0.0005071190469487096,0.05,0.001828,0.009419212941440758
83,0.007,0.007,0.007,5.686159097688578e-05,1.4766081181752401e-08,2.3123616685471695e-08,0.05,0.001828,0.009419212941440758
84,0.007,0.007,0.007,0.0013517286997949533,2.6320149576621916e-09,1.4985344051844936e-06,0.05,0.001828,0.009419212941440758
86,0.007,0.007,0.007,2.64375412929735e-07,4.2493452368826136e-14,0.0010224600582654708,0.05,0.001828,0.009419212941440758
85,0.007,0.007,0.007,7.781571902275654e-07,9.696682459371065e-12,0.0006504786546030792,0.05,0.001828,0.009419212941440758
87,0.007,0.007,0.007,8.320058165215687e-08,2.1977007304577916e-10,3.561413876559036e-06,0.05,0.001828,0.009419212941440758
88,0.007,0.007,0.007,0.00012677340580236735,1.0255768582270737e-07,2.0059124133527674e-06,0.05,0.001828,0.009419212941440758
89,0.007,0.007,0.007,1.948894869100658e-09,1.5924077913760085e-06,5.060428975376532e-06,0.05,0.001828,0.009419212941440758
90,0.007,0.007,0.007,7.90651041949957e-07,6.513490607505158e-15,3.687307946331893e-05,0.05,0.001828,0.009419212941440758
91,0.007,0.007,0.007,1.9900148401343509e-07,6.51909767528476e-13,9.159368442687797e-05,0.05,0.001828,0.009419212941440758
92,0.007,0.007,0.007,2.815792362865714e-07,4.3368115602432145e-07,5.968660770399491e-07,0.05,0.001828,0.009419212941440758
51,0.007,0.007,0.007,3.470416948614664e-05,5.35885284439174e-06,5.392791264987383e-09,0.05,0.001828,0.009419212941440758
94,0.007,0.007,0.007,1.5537041680944493e-07,4.5385901328190294e-10,0.00042797501488744483,0.05,0.001828,0.009419212941440758
93,0.007,0.007,0.007,5.906630232495937e-05,4.516268531762478e-09,3.7856945521772333e-06,0.05,0.001828,0.009419212941440758
95,0.007,0.007,0.007,1.896212230201519e-09,7.179361939339658e-13,0.00040093438722220914,0.05,0.001828,0.009419212941440758
96,0.007,0.007,0.007,7.460879745076282e-07,1.6809475484915292e-08,7.193035878480004e-07,0.05,0.001828,0.009419212941440758
97,0.007,0.007,0.007,6.0051103467323446e-05,1.9936981404365517e-11,3.346948386326035e-08,0.05,0.001828,0.009419212941440758
98,0.007,0.007,0.007,3.983012440805484e-07,1.673266118226893e-14,0.001052402677790326,0.05,0.001828,0.009419212941440758
0,0.008,0.008,0.008,2.5093832495678346e-09,3.334837845217857e-09,6.341556577265783e-07,0.05,0.001828,0.009419212941440758
1,0.008,0.008,0.008,1.0744695112766203e-08,3.904150994979042e-11,8.949156304685336e-09,0.05,0.001828,0.009419212941440758
99,0.007,0.007,0.007,6.495258493373989e-06,7.954771204575289e-09,0.00012690097371909976,0.05,0.001828,0.009419212941440758
2,0.008,0.008,0.008,4.789006003702289e-07,3.886794171974692e-12,2.7008675526501097e-07,0.05,0.001828,0.009419212941440758
4,0.008,0.008,0.008,1.3177308373708468e-08,1.4533716391515555e-10,1.717052013179289e-05,0.05,0.001828,0.009419212941440758
3,0.008,0.008,0.008,0.0001699471436176295,9.629192172811238e-11,1.94516623189896e-06,0.05,0.001828,0.009419212941440758
5,0.008,0.008,0.008,6.009290034528942e-11,4.895914522574246e-18,0.00026330590993334333,0.05,0.001828,0.009419212941440758
7,0.008,0.008,0.008,3.1323272763874156e-09,3.993628012785112e-10,8.988949961792639e-07,0.05,0.001828,0.009419212941440758
8,0.008,0.008,0.008,2.8748822191629095e-08,1.213340911836232e-12,9.491328802803619e-05,0.05,0.001828,0.009419212941440758
13,0.008,0.008,0.008,2.992935426208524e-07,6.797566738935764e-09,3.212329616092632e-07,0.05,0.001828,0.009419212941440758
9,0.008,0.008,0.008,1.7617221127068252e-09,9.834460372816177e-12,2.9605986474439484e-05,0.05,0.001828,0.009419212941440758
10,0.008,0.008,0.008,8.72923473382214e-12,3.203475530304361e-07,8.182488292923661e-11,0.05,0.001828,0.009419212941440758
11,0.008,0.008,0.008,5.1989013488493785e-08,5.118418763743084e-14,9.750625144092679e-07,0.05,0.001828,0.009419212941440758
12,0.008,0.008,0.008,6.647121718922583e-08,6.609198174905309e-08,5.60578762804056e-10,0.05,0.001828,0.009419212941440758
15,0.008,0.008,0.008,1.0280005828345787e-09,1.7275840925372174e-13,5.431272195834471e-05,0.05,0.001828,0.009419212941440758
14,0.008,0.008,0.008,5.4792976049958714e-06,1.108096243224375e-09,3.3418045387398404e-10,0.05,0.001828,0.009419212941440758
16,0.008,0.008,0.008,4.679483314867476e-10,2.1689611335970012e-16,2.7358405141152975e-05,0.05,0.001828,0.009419212941440758
18,0.008,0.008,0.008,0.00011880881481842472,3.250413210164772e-16,3.17851188431736e-07,0.05,0.001828,0.009419212941440758
17,0.008,0.008,0.008,2.4207211604304e-06,3.928905087249506e-15,3.7272456709110355e-05,0.05,0.001828,0.009419212941440758
19,0.008,0.008,0.008,0.00045335988244436717,2.0014466312531922e-14,9.969417130361804e-08,0.05,0.001828,0.009419212941440758
20,0.008,0.008,0.008,6.13885657284536e-07,2.870260193087084e-14,3.396840106715334e-06,0.05,0.001828,0.009419212941440758
22,0.008,0.008,0.008,7.061812958868068e-07,7.76180506474999e-21,0.00021815576879434043,0.05,0.001828,0.009419212941440758
21,0.008,0.008,0.008,0.0008742737321349253,1.680797011199462e-14,9.802598434802265e-07,0.05,0.001828,0.009419212941440758
24,0.008,0.008,0.008,1.7624464291137416e-05,2.2377086022243167e-11,5.253890628664073e-10,0.05,0.001828,0.009419212941440758
23,0.008,0.008,0.008,1.7556558727207806e-08,1.4887651691736291e-08,6.771050775130648e-11,0.05,0.001828,0.009419212941440758
25,0.008,0.008,0.008,5.4411326791112535e-06,1.9256979794790184e-13,1.152508980824544e-05,0.05,0.001828,0.009419212941440758
28,0.008,0.008,0.008,6.158830918514464e-09,6.031300279507907e-13,2.5523132901882156e-06,0.05,0.001828,0.009419212941440758
26,0.008,0.008,0.008,1.9499645168488207e-07,7.735210297633952e-11,2.3329947621644925e-07,0.05,0.001828,0.009419212941440758
27,0.008,0.008,0.008,2.942627215915404e-06,2.7828651853190023e-11,6.038718309676029e-10,0.05,0.001828,0.009419212941440758
30,0.008,0.008,0.008,5.680479778391642e-06,9.880311983567235e-10,6.6331845331629e-09,0.05,0.001828,0.009419212941440758
31,0.008,0.008,0.008,2.1714174706281237e-10,3.7421394839964995e-14,6.233222728972061e-05,0.05,0.001828,0.009419212941440758
29,0.008,0.008,0.008,2.544452261683814e-07,2.8153985472124595e-08,5.56747104140162e-08,0.05,0.001828,0.009419212941440758
32,0.008,0.008,0.008,4.29568992413564e-05,5.56515557914662e-11,5.892775686130697e-06,0.05,0.001828,0.009419212941440758
33,0.008,0.008,0.008,1.5736154013461824e-09,9.117552694950763e-11,1.4925286166099975e-07,0.05,0.001828,0.009419212941440758
34,0.008,0.008,0.008,6.501342830333124e-08,1.1851322801655686e-10,1.2522560749381445e-07,0.05,0.001828,0.009419212941440758
37,0.008,0.008,0.008,9.133350246596709e-08,1.880957034760894e-08,2.2633546554450786e-12,0.05,0.001828,0.009419212941440758
35,0.008,0.008,0.008,1.6966194360312855e-07,2.6691775323267505e-13,5.6867453734660415e-05,0.05,0.001828,0.009419212941440758
36,0.008,0.008,0.008,8.90716697717935e-10,8.708572396526876e-15,0.0007257741521276541,0.05,0.001828,0.009419212941440758
38,0.008,0.008,0.008,1.74597528784505e-05,7.1351576301232484e-12,1.054523565272656e-06,0.05,0.001828,0.009419212941440758
40,0.008,0.008,0.008,8.007067652903914e-06,4.08788823964322e-10,8.648674729467812e-09,0.05,0.001828,0.009419212941440758
41,0.008,0.008,0.008,3.2165148065637795e-07,4.01338336784722e-16,2.315970426681194e-09,0.05,0.001828,0.009419212941440758
42,0.008,0.008,0.008,1.5626125524966216e-08,1.073020058351068e-12,4.723817188668656e-08,0.05,0.001828,0.009419212941440758
39,0.008,0.008,0.008,1.4401207265784986e-07,5.882365111496155e-10,7.70143207541731e-07,0.05,0.001828,0.009419212941440758
43,0.008,0.008,0.008,2.3276069681238078e-08,1.1857003130209398e-14,2.1155755215248828e-06,0.05,0.001828,0.009419212941440758
45,0.008,0.008,0.008,6.040533387413009e-07,9.737492616160533e-12,1.3056761278288772e-05,0.05,0.001828,0.009419212941440758
44,0.008,0.008,0.008,0.0015414005447717848,1.9709030978530662e-10,4.209343519527148e-08,0.05,0.001828,0.009419212941440758
46,0.008,0.008,0.008,2.158543987415056e-08,2.1654457210665838e-13,0.00016284096693465174,0.05,0.001828,0.009419212941440758
48,0.008,0.008,0.008,9.161521223886851e-07,1.6545507665269324e-11,1.786725001293914e-07,0.05,0.001828,0.009419212941440758
50,0.008,0.008,0.008,1.3459789211410844e-11,2.0598237485109837e-08,7.012770356219766e-08,0.05,0.001828,0.009419212941440758
47,0.008,0.008,0.008,3.365417842012507e-07,2.22521396557747e-11,4.7464260595814026e-07,0.05,0.001828,0.009419212941440758
49,0.008,0.008,0.008,1.273671745295316e-10,1.4464536042182444e-11,5.448721223492585e-05,0.05,0.001828,0.009419212941440758
51,0.008,0.008,0.008,6.519241452374562e-06,2.5598957825531453e-11,7.252103050318277e-06,0.05,0.001828,0.009419212941440758
53,0.008,0.008,0.008,9.304414961085152e-07,2.413536866199409e-09,1.4526434421193335e-08,0.05,0.001828,0.009419212941440758
6,0.008,0.008,0.008,0.00026197918841903175,1.8205003560929587e-14,2.1526331423672136e-08,0.05,0.001828,0.009419212941440758
52,0.008,0.008,0.008,0.0001156534488324255,1.2382480809029082e-09,0.00018491346212570598,0.05,0.001828,0.009419212941440758
54,0.008,0.008,0.008,3.0446344952411104e-06,4.104626251325201e-12,5.117122395283125e-09,0.05,0.001828,0.009419212941440758
55,0.008,0.008,0.008,2.341551527511762e-07,8.591276879542527e-13,9.051293728250766e-09,0.05,0.001828,0.009419212941440758
56,0.008,0.008,0.008,5.4266149039123514e-08,4.2711718164139486e-13,5.605448146039687e-09,0.05,0.001828,0.009419212941440758
57,0.008,0.008,0.008,2.1583600331713697e-06,6.3815213785014944e-18,2.8888689303710968e-05,0.05,0.001828,0.009419212941440758
58,0.008,0.008,0.008,7.590209693496463e-08,1.5522552254084195e-07,8.723056590244067e-12,0.05,0.001828,0.009419212941440758
60,0.008,0.008,0.008,1.1874181388128189e-08,3.6814979590486023e-09,1.0040423058680406e-08,0.05,0.001828,0.009419212941440758
59,0.008,0.008,0.008,5.375453886373533e-10,4.998782774894055e-10,1.698343507247421e-06,0.05,0.001828,0.009419212941440758
61,0.008,0.008,0.008,4.8976761257994704e-08,2.4460075445331667e-07,9.293626582783137e-11,0.05,0.001828,0.009419212941440758
63,0.008,0.008,0.008,4.888692032645921e-08,7.958406658313419e-10,4.571040701992964e-08,0.05,0.001828,0.009419212941440758
62,0.008,0.008,0.008,3.7500883498732926e-10,1.7901380033699745e-09,3.4972087011109564e-07,0.05,0.001828,0.009419212941440758
64,0.008,0.008,0.008,6.94569241833873e-08,1.5395004862098224e-11,1.5900771733267745e-05,0.05,0.001828,0.009419212941440758
65,0.008,0.008,0.008,1.0834788475439967e-08,2.5021940906874463e-08,1.6536255666131438e-07,0.05,0.001828,0.009419212941440758
68,0.008,0.008,0.008,1.474600900292545e-06,9.390260914924799e-10,2.674779583623961e-06,0.05,0.001828,0.009419212941440758
67,0.008,0.008,0.008,4.029917917044122e-09,2.675223323325347e-13,1.0730822186414261e-05,0.05,0.001828,0.009419212941440758
66,0.008,0.008,0.008,9.263073133427032e-05,1.2389964784263174e-10,3.264787096459474e-08,0.05,0.001828,0.009419212941440758
70,0.008,0.008,0.008,1.3296907071019683e-05,2.985716116284065e-14,9.876499878390897e-07,0.05,0.001828,0.009419212941440758
69,0.008,0.008,0.008,9.54771154712004e-10,4.130545816082951e-11,1.5503141492637394e-07,0.05,0.001828,0.009419212941440758
73,0.008,0.008,0.008,3.3606952048128035e-10,6.718902158656867e-16,0.001034060361138678,0.05,0.001828,0.009419212941440758
71,0.008,0.008,0.008,1.6606549001879577e-07,1.3894846905991142e-13,9.655552104981144e-09,0.05,0.001828,0.009419212941440758
72,0.008,0.008,0.008,3.323514122808778e-06,7.752800098964226e-12,1.1350926386453225e-07,0.05,0.001828,0.009419212941440758
74,0.008,0.008,0.008,2.6414011891943706e-10,2.494314481888113e-12,4.909553449105223e-06,0.05,0.001828,0.009419212941440758
75,0.008,0.008,0.008,3.393264289109928e-05,3.043789107594171e-12,7.83223779880687e-09,0.05,0.001828,0.009419212941440758
76,0.008,0.008,0.008,8.113554518866304e-06,3.715485579546386e-10,4.17057458256293e-11,0.05,0.001828,0.009419212941440758
77,0.008,0.008,0.008,1.9829216454388986e-07,4.6163646645051584e-10,4.595850594395746e-08,0.05,0.001828,0.009419212941440758
78,0.008,0.008,0.008,1.9225335344576204e-05,1.1803905144725922e-11,1.0055367087240615e-09,0.05,0.001828,0.009419212941440758
79,0.008,0.008,0.008,2.291131531541188e-12,6.570590101046624e-16,0.00018961780539836738,0.05,0.001828,0.009419212941440758
80,0.008,0.008,0.008,4.918409013797447e-06,5.595337773085391e-13,1.196502554204965e-08,0.05,0.001828,0.009419212941440758
81,0.008,0.008,0.008,2.0411283437608266e-07,4.853799179609512e-08,2.7347318991943785e-09,0.05,0.001828,0.009419212941440758
83,0.008,0.008,0.008,2.2449720912652628e-07,2.629976742786361e-14,1.240942678189436e-08,0.05,0.001828,0.009419212941440758
82,0.008,0.008,0.008,4.852105018035135e-07,6.9451767079203135e-09,2.7850329542908566e-07,0.05,0.001828,0.009419212941440758
84,0.008,0.008,0.008,1.8415255645135451e-06,1.3054588593599491e-14,4.614280769545247e-07,0.05,0.001828,0.009419212941440758
87,0.008,0.008,0.008,8.721087262945887e-07,1.642363027587656e-09,1.9869517479107273e-08,0.05,0.001828,0.009419212941440758
86,0.008,0.008,0.008,1.4189314446748095e-11,2.2029588328355724e-10,0.0001238357425570385,0.05,0.001828,0.009419212941440758
85,0.008,0.008,0.008,1.776899903441687e-07,4.144987168480667e-10,0.00015027600379632124,0.05,0.001828,0.009419212941440758
88,0.008,0.008,0.008,7.643115321969604e-08,6.588112026287809e-11,6.159298937311909e-05,0.05,0.001828,0.009419212941440758
90,0.008,0.008,0.008,1.2298556929474416e-07,4.219273044356612e-10,4.556368186830719e-05,0.05,0.001828,0.009419212941440758
89,0.008,0.008,0.008,2.2201193830044706e-07,9.581960387666558e-15,4.988508458961074e-06,0.05,0.001828,0.009419212941440758
91,0.008,0.008,0.008,8.030826481647336e-06,8.902851185233992e-12,1.9625242322980945e-08,0.05,0.001828,0.009419212941440758
93,0.008,0.008,0.008,1.714889198382981e-07,1.4630892593542854e-19,0.001106317106915804,0.05,0.001828,0.009419212941440758
94,0.008,0.008,0.008,2.6366342926498277e-09,7.284891486233779e-13,9.046305581986077e-07,0.05,0.001828,0.009419212941440758
96,0.008,0.008,0.008,1.1429138378594268e-07,1.708024897234088e-11,1.306112581219564e-05,0.05,0.001828,0.009419212941440758
95,0.008,0.008,0.008,8.327227077095806e-05,1.0335261476157384e-08,1.8251795084281107e-11,0.05,0.001828,0.009419212941440758
98,0.008,0.008,0.008,9.636693313147756e-11,5.472302763869156e-13,1.5634217931973662e-05,0.05,0.001828,0.009419212941440758
99,0.008,0.008,0.008,1.5175749733308723e-09,6.2650651190464854e-18,0.009764442852838487,0.05,0.001828,0.009419212941440758
97,0.008,0.008,0.008,8.189704743899372e-07,1.7315959542381885e-17,0.0002966246924193941,0.05,0.001828,0.009419212941440758
92,0.008,0.008,0.008,1.8929030747016938e-07,4.016670060951941e-10,1.3452855784523127e-06,0.05,0.001828,0.009419212941440758
